"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mental_health_malawi","mental_health_malawi_2",37,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you have uncomfortable feelings in your stomach?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",37,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Do you have uncomfortable feelings in your stomach?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_2",38,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you easily tired?",NA,"No",0
"mental_health_malawi","mental_health_malawi_2",38,"Self-Reporting Questionnaire (SRQ-20; World Health Organization), administered in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","Please tick yes or no in spaces provided. In the last two weeks:",NA,"Are you easily tired?",NA,"Yes",1
"mental_health_malawi","mental_health_malawi_1",39,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you prefer the excitement of the Internet to intimacy with your partner?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",39,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you prefer the excitement of the Internet to intimacy with your partner?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",39,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you prefer the excitement of the Internet to intimacy with your partner?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",39,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you prefer the excitement of the Internet to intimacy with your partner?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",39,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you prefer the excitement of the Internet to intimacy with your partner?",NA,"Always",5
"mental_health_malawi","mental_health_malawi_1",40,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you lose sleep due to late-night log-ins?",NA,"Rarely",1
"mental_health_malawi","mental_health_malawi_1",40,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you lose sleep due to late-night log-ins?",NA,"Occasionally",2
"mental_health_malawi","mental_health_malawi_1",40,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you lose sleep due to late-night log-ins?",NA,"Frequently",3
"mental_health_malawi","mental_health_malawi_1",40,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you lose sleep due to late-night log-ins?",NA,"Often",4
"mental_health_malawi","mental_health_malawi_1",40,"Internet Addiction Test (IAT; Young 1998), administered as 'The Internet and Social Media Use Test' in Mwakilama, Jamu, Senganimalunje & Manda (2022), 'Data on Internet Addiction and Mental Health among university students in Malawi', Mendeley Data V3, doi:10.17632/xbfbcy5bhv.3","This section is designed to assess your level of Internet and Social Media use. To assess your level of addiction, answer the following questions using this scale.",NA,"How often do you lose sleep due to late-night log-ins?",NA,"Always",5
