"id","cov_site","cov_age","cov_age_group","cov_age_calc","cov_condition","cov_gender","item","resp"
"canada.81","Canada",8,"Younger (5-8)",8.07,"Free","F","t11.dist","U"
"canada.81","Canada",8,"Younger (5-8)",8.07,"Free","F","t11.dec","A"
"canada.81","Canada",8,"Younger (5-8)",8.07,"Free","F","t12.dist","U"
"canada.81","Canada",8,"Younger (5-8)",8.07,"Free","F","t12.dec","R"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t1.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t1.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t2.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t2.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t3.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t3.dec","R"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t4.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t4.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t5.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t5.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t6.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t6.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t7.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t7.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t8.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t8.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t9.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t9.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t10.dist","U"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t10.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t11.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t11.dec","A"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t12.dist","E"
"canada.82","Canada",9,"Older (9-11)",9.25,"Costly","M","t12.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t1.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t1.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t2.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t2.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t3.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t3.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t4.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t4.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t5.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t5.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t6.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t6.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t7.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t7.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t8.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t8.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t9.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t9.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t10.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t10.dec","A"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t11.dist","U"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t11.dec","R"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t12.dist","E"
"canada.83","Canada",11,"Older (9-11)",11.16,"Free","M","t12.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t1.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t1.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t2.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t2.dec","R"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t3.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t3.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t4.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t4.dec","R"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t5.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t5.dec","R"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t6.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t6.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t7.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t7.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t8.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t8.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t9.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t9.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t10.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t10.dec","A"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t11.dist","E"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t11.dec","R"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t12.dist","U"
"canada.84","Canada",6,"Younger (5-8)",6.2,"Free","M","t12.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t1.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t1.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t2.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t2.dec","R"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t3.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t3.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t4.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t4.dec","R"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t5.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t5.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t6.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t6.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t7.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t7.dec","R"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t8.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t8.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t9.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t9.dec","R"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t10.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t10.dec","R"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t11.dist","E"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t11.dec","A"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t12.dist","U"
"canada.85","Canada",10,"Older (9-11)",10.92,"Free","F","t12.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t1.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t1.dec","A"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t2.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t2.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t3.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t3.dec","A"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t4.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t4.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t5.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t5.dec","A"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t6.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t6.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t7.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t7.dec","A"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t8.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t8.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t9.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t9.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t10.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t10.dec","A"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t11.dist","U"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t11.dec","R"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t12.dist","E"
"canada.86","Canada",6,"Younger (5-8)",6.78,"Free","F","t12.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t1.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t1.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t2.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t2.dec","R"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t3.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t3.dec","R"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t4.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t4.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t5.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t5.dec","R"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t6.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t6.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t7.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t7.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t8.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t8.dec","R"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t9.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t9.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t10.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t10.dec","R"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t11.dist","E"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t11.dec","A"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t12.dist","U"
"canada.87","Canada",7,"Younger (5-8)",7.37,"Free","F","t12.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t1.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t1.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t2.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t2.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t3.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t3.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t4.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t4.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t5.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t5.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t6.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t6.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t7.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t7.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t8.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t8.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t9.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t9.dec","R"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t10.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t10.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t11.dist","E"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t11.dec","A"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t12.dist","U"
"canada.88","Canada",8,"Younger (5-8)",8.45,"Free","M","t12.dec","R"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t1.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t1.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t2.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t2.dec","R"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t3.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t3.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t4.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t4.dec","R"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t5.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t5.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t6.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t6.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t7.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t7.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t8.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t8.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t9.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t9.dec","R"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t10.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t10.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t11.dist","E"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t11.dec","A"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t12.dist","U"
"canada.89","Canada",10,"Older (9-11)",10.88,"Costly","F","t12.dec","R"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t1.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t1.dec","R"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t2.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t2.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t3.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t3.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t4.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t4.dec","R"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t5.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t5.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t6.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t6.dec","R"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t7.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t7.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t8.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t8.dec","R"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t9.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t9.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t10.dist","U"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t10.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t11.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t11.dec","A"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t12.dist","E"
"canada.90","Canada",10,"Older (9-11)",10.28,"Free","F","t12.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t1.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t1.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t2.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t2.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t3.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t3.dec","R"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t4.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t4.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t5.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t5.dec","R"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t6.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t6.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t7.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t7.dec","R"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t8.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t8.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t9.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t9.dec","R"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t10.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t10.dec","R"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t11.dist","E"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t11.dec","A"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t12.dist","U"
"canada.91","Canada",8,"Younger (5-8)",8.72,"Free","F","t12.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t1.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t1.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t2.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t2.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t3.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t3.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t4.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t4.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t5.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t5.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t6.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t6.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t7.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t7.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t8.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t8.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t9.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t9.dec","R"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t10.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t10.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t11.dist","E"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t11.dec","A"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t12.dist","U"
"canada.92","Canada",10,"Older (9-11)",10.66,"Costly","F","t12.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t1.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t1.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t2.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t2.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t3.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t3.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t4.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t4.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t5.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t5.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t6.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t6.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t7.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t7.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t8.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t8.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t9.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t9.dec","R"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t10.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t10.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t11.dist","E"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t11.dec","A"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t12.dist","U"
"canada.93","Canada",10,"Older (9-11)",10.98,"Costly","M","t12.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t1.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t1.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t2.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t2.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t3.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t3.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t4.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t4.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t5.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t5.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t6.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t6.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t7.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t7.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t8.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t8.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t9.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t9.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t10.dist","E"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t10.dec","A"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t11.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t11.dec","R"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t12.dist","U"
"canada.94","Canada",10,"Older (9-11)",10.13,"Free","M","t12.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t1.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t1.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t2.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t2.dec","R"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t3.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t3.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t4.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t4.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t5.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t5.dec","R"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t6.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t6.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t7.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t7.dec","R"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t8.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t8.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t9.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t9.dec","R"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t10.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t10.dec","R"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t11.dist","E"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t11.dec","A"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t12.dist","U"
"canada.95","Canada",10,"Older (9-11)",10.07,"Free","F","t12.dec","R"
"canada.96","Canada",8,"Younger (5-8)",8.96,"Costly","F","t1.dist","E"
"canada.96","Canada",8,"Younger (5-8)",8.96,"Costly","F","t1.dec","A"
"canada.96","Canada",8,"Younger (5-8)",8.96,"Costly","F","t2.dist","U"
