_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license
10.1371/journal.pmen.0000393.t001,figshare,"Comparison of the CES-D results of the Juntendo University Hospital employees (Tokyo, Japan) in 2022 and 2019.",https://plos.figshare.com/articles/dataset/Comparison_of_the_CES-D_results_of_the_Juntendo_University_Hospital_employees_Tokyo_Japan_in_2022_and_2019_/29962016,10.1371/journal.pmen.0000393.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pmen.0000380.t003,figshare,"Selected variables and associations with moderate to high level of perceived stress, as measured by PSS-10. São Paulo, 2021.",https://plos.figshare.com/articles/dataset/Selected_variables_and_associations_with_moderate_to_high_level_of_perceived_stress_as_measured_by_PSS-10_S_o_Paulo_2021_/29934372,10.1371/journal.pmen.0000380.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pmen.0000380.t002,figshare,"Selected variables and their associations with a moderate to severe level of anxiety, as measured by the GAD-7. São Paulo, 2021.",https://plos.figshare.com/articles/dataset/Selected_variables_and_their_associations_with_a_moderate_to_severe_level_of_anxiety_as_measured_by_the_GAD-7_S_o_Paulo_2021_/29934369,10.1371/journal.pmen.0000380.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0322845.t005,figshare,Correlation between immune function indicators and Lymphocyte subsets in pSS patients.,https://plos.figshare.com/articles/dataset/Correlation_between_immune_function_indicators_and_Lymphocyte_subsets_in_pSS_patients_/29922652,10.1371/journal.pone.0322845.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0322845.t004,figshare,Correlation between biochemical indicators and Lymphocyte subsets in pSS patients.,https://plos.figshare.com/articles/dataset/Correlation_between_biochemical_indicators_and_Lymphocyte_subsets_in_pSS_patients_/29922649,10.1371/journal.pone.0322845.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0322845.t003,figshare,Correlation between immune function indicators and Lymphocyte subsets in pSS patients.,https://plos.figshare.com/articles/dataset/Correlation_between_immune_function_indicators_and_Lymphocyte_subsets_in_pSS_patients_/29922646,10.1371/journal.pone.0322845.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0329978.t004,figshare,Multivariate analysis of between WASO and PHQ-9 score (Round 2 and 3) adjusted with confounders.,https://plos.figshare.com/articles/dataset/Multivariate_analysis_of_between_WASO_and_PHQ-9_score_Round_2_and_3_adjusted_with_confounders_/29914329,10.1371/journal.pone.0329978.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0329978.t003,figshare,Multivariate analysis of between daily step count and PHQ-9 score (Round 2 and 3) adjusted with confounders.,https://plos.figshare.com/articles/dataset/Multivariate_analysis_of_between_daily_step_count_and_PHQ-9_score_Round_2_and_3_adjusted_with_confounders_/29914326,10.1371/journal.pone.0329978.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0329978.t002,figshare,Multivariate analysis of between VM CPM and PHQ-9 score (Round 2 and 3) adjusted with confounders.,https://plos.figshare.com/articles/dataset/Multivariate_analysis_of_between_VM_CPM_and_PHQ-9_score_Round_2_and_3_adjusted_with_confounders_/29914323,10.1371/journal.pone.0329978.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pmen.0000149.t004,figshare,"Results of the multinomial logistic regression predicting profile membership (N = 5,972) with the overall low PSS profile as reference group.",https://plos.figshare.com/articles/dataset/Results_of_the_multinomial_logistic_regression_predicting_profile_membership_N_5_972_with_the_overall_low_PSS_profile_as_reference_group_/29883253,10.1371/journal.pmen.0000149.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0329256.t003,figshare,"Mean group PSS-SO and PSS-F scores and standard errors based on numbers of addictions, and a pairwise comparison matrix with between-group contrast estimates (C).",https://plos.figshare.com/articles/dataset/Mean_group_PSS-SO_and_PSS-F_scores_and_standard_errors_based_on_numbers_of_addictions_and_a_pairwise_comparison_matrix_with_between-group_contrast_estimates_C_/29883145,10.1371/journal.pone.0329256.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0329256.t002,figshare,"Mean PSS-SO and PSS-F scores and standard errors for each addiction group, plus a pairwise comparison matrix with between-group contrast estimates (C).",https://plos.figshare.com/articles/dataset/Mean_PSS-SO_and_PSS-F_scores_and_standard_errors_for_each_addiction_group_plus_a_pairwise_comparison_matrix_with_between-group_contrast_estimates_C_/29883142,10.1371/journal.pone.0329256.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0329808.t004,figshare,Results of regression models for the associations between personality facets and music use motivations.,https://plos.figshare.com/articles/dataset/Results_of_regression_models_for_the_associations_between_personality_facets_and_music_use_motivations_/29872548,10.1371/journal.pone.0329808.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0329387.t001,figshare,Questions for Big Five personality traits [35].,https://plos.figshare.com/articles/dataset/Questions_for_Big_Five_personality_traits_35_/29846524,10.1371/journal.pone.0329387.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0329785.t003,figshare,"Spearman’s correlations between MAS-HU and other scales measuring mentalization, emotion regulation and wellbeing (SWLS, NM and ERQ (N = 283-293).",https://plos.figshare.com/articles/dataset/Spearman_s_correlations_between_MAS-HU_and_other_scales_measuring_mentalization_emotion_regulation_and_wellbeing_SWLS_NM_and_ERQ_N_283-293_/29845184,10.1371/journal.pone.0329785.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0329627.t001,figshare,Measurement invariance of the generalized anxiety disorder 7-item scale across gender in the total sample.,https://plos.figshare.com/articles/dataset/Measurement_invariance_of_the_generalized_anxiety_disorder_7-item_scale_across_gender_in_the_total_sample_/29830539,10.1371/journal.pone.0329627.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0329103.t002,figshare,Normality test of big five personality traits.,https://plos.figshare.com/articles/dataset/Normality_test_of_big_five_personality_traits_/29830067,10.1371/journal.pone.0329103.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0329103.t003,figshare,Normality test of internship attitude.,https://plos.figshare.com/articles/dataset/Normality_test_of_internship_attitude_/29830061,10.1371/journal.pone.0329103.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0328163.t004,figshare,Goodness-of-Fit Indices and Reliability of the Confirmatory Factor Analysis of the 19-Item UCLA-R for Adolescents.,https://plos.figshare.com/articles/dataset/Goodness-of-Fit_Indices_and_Reliability_of_the_Confirmatory_Factor_Analysis_of_the_19-Item_UCLA-R_for_Adolescents_/29823501,10.1371/journal.pone.0328163.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0329270.t004,figshare,Multivariate hierarchical regression analysis of nurses’ CCF-SS scores and the Big Five personality traits (β value).,https://plos.figshare.com/articles/dataset/Multivariate_hierarchical_regression_analysis_of_nurses_CCF-SS_scores_and_the_Big_Five_personality_traits_value_/29731088,10.1371/journal.pone.0329270.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pmen.0000296.t001,figshare,Demographic characteristics of participants with mean GAD-7 and PHQ-9 Score (n = 303).,https://plos.figshare.com/articles/dataset/Demographic_characteristics_of_participants_with_mean_GAD-7_and_PHQ-9_Score_n_303_/29693416,10.1371/journal.pmen.0000296.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pgph.0004811.t004,figshare,Pearson correlation coefficients among 7 different eye-tracking tasks and Raven’s coloured progressive matrices score (CPM) at 13 years of age.,https://plos.figshare.com/articles/dataset/Pearson_correlation_coefficients_among_7_different_eye-tracking_tasks_and_Raven_s_coloured_progressive_matrices_score_CPM_at_13_years_of_age_/29659368,10.1371/journal.pgph.0004811.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pgph.0004811.t003,figshare,Association between eye-tracking results and Raven’s coloured progressive matrices scores (CPM).,https://plos.figshare.com/articles/dataset/Association_between_eye-tracking_results_and_Raven_s_coloured_progressive_matrices_scores_CPM_/29659365,10.1371/journal.pgph.0004811.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pgph.0004811.t002,figshare,Descriptive statistics for the Raven’s coloured progressive matrices score and eye-tracking scores in the whole sample at 13 years of age.,https://plos.figshare.com/articles/dataset/Descriptive_statistics_for_the_Raven_s_coloured_progressive_matrices_score_and_eye-tracking_scores_in_the_whole_sample_at_13_years_of_age_/29659362,10.1371/journal.pgph.0004811.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0325238.t007,figshare,Differential item function (DIF) test: Depression Anxiety Stress (DASS-21) scale scores in university students across gender groups.,https://plos.figshare.com/articles/dataset/Differential_item_function_DIF_test_Depression_Anxiety_Stress_DASS-21_scale_scores_in_university_students_across_gender_groups_/29657392,10.1371/journal.pone.0325238.t007,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 7.xls,,
10.1371/journal.pone.0325238.t006,figshare,"Summary of item difficulty, Polytomous Mean-Square Fit Statistics (infit, outfit), and threshold(τi) statistics of the Rating Scale Model: Depression Anxiety Stress (DASS-21) scale scores in university students.",https://plos.figshare.com/articles/dataset/Summary_of_item_difficulty_Polytomous_Mean-Square_Fit_Statistics_infit_outfit_and_threshold_i_statistics_of_the_Rating_Scale_Model_Depression_Anxiety_Stress_DASS-21_scale_scores_in_university_students_/29657389,10.1371/journal.pone.0325238.t006,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 6.xls,,
10.1371/journal.pone.0325238.t005,figshare,"Distribution properties: Skewness, kurtosis, percentage distribution-ceiling/floor effect parameters of the Depression Anxiety Stress (DASS-21) scale scores in university students.",https://plos.figshare.com/articles/dataset/Distribution_properties_Skewness_kurtosis_percentage_distribution-ceiling_floor_effect_parameters_of_the_Depression_Anxiety_Stress_DASS-21_scale_scores_in_university_students_/29657386,10.1371/journal.pone.0325238.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0325238.t004,figshare,"Fit indices of the Depression, Anxiety and Stress Scale – 21 Items (DASS-21) in the Ethiopian university students.",https://plos.figshare.com/articles/dataset/Fit_indices_of_the_Depression_Anxiety_and_Stress_Scale_21_Items_DASS-21_in_the_Ethiopian_university_students_/29657383,10.1371/journal.pone.0325238.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0325238.t003,figshare,Summary of the factor extraction measures used in exploratory factor analysis of the Depression Anxiety Stress (DASS-21) scale scores in university students.,https://plos.figshare.com/articles/dataset/Summary_of_the_factor_extraction_measures_used_in_exploratory_factor_analysis_of_the_Depression_Anxiety_Stress_DASS-21_scale_scores_in_university_students_/29657380,10.1371/journal.pone.0325238.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.5061/dryad.80gb5mm2d,dryad,Eyes don’t lie: Indifferent to AI-generated depression screenings,https://datadryad.org/dataset/doi:10.5061/dryad.80gb5mm2d,10.5061/dryad.80gb5mm2d,download_failed,401 Client Error: Unauthorized for url: https://datadryad.org/api/v2/files/4197046/download,,,,,P28.csv,,
10.1371/journal.pone.0321373.t003,figshare, Linear Regression Analysis of neuroticism and openness personality traits.,https://plos.figshare.com/articles/dataset/Linear_Regression_Analysis_of_neuroticism_and_openness_personality_traits_/29638026,10.1371/journal.pone.0321373.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0321373.t002,figshare, The correlations between the Big five personality traits and Anxiety and Depression scores.,https://plos.figshare.com/articles/dataset/The_correlations_between_the_Big_five_personality_traits_and_Anxiety_and_Depression_scores_/29638023,10.1371/journal.pone.0321373.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pmen.0000387.t002,figshare,Mean GAD-7 and PHQ-9 scores by different background attributes in Bangladesh (BDHS-2022).,https://plos.figshare.com/articles/dataset/Mean_GAD-7_and_PHQ-9_scores_by_different_background_attributes_in_Bangladesh_BDHS-2022_/29619518,10.1371/journal.pmen.0000387.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0326740.t004,figshare,36-item quality of life scale.,https://plos.figshare.com/articles/dataset/36-item_quality_of_life_scale_/29594146,10.1371/journal.pone.0326740.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0326740.t003,figshare,Depression anxiety and stress scale(DASS-21).,https://plos.figshare.com/articles/dataset/Depression_anxiety_and_stress_scale_DASS-21_/29594143,10.1371/journal.pone.0326740.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0319868.t003,figshare,"Overview of questionnaires. BRS, Brief resilience scale; FLZ<sup>M</sup>, Questions on life satisfaction modules; HADS, Hospital anxiety and depression scale; HS1, Hypothetical scenario - increased AD dementia risk; HS2, Hypothetical scenario – standard AD dementia risk; MMSE, Mini-mental state examination; SCDQ, Subjective cognitive decline questionnaire; UCLA, University of California Los Angeles.",https://plos.figshare.com/articles/dataset/Overview_of_questionnaires_BRS_Brief_resilience_scale_FLZ_sup_M_sup_Questions_on_life_satisfaction_modules_HADS_Hospital_anxiety_and_depression_scale_HS1_Hypothetical_scenario_-_increased_AD_dementia_risk_HS2_Hypothetical_scenario_standard_/29584398,10.1371/journal.pone.0319868.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0316301.t004,figshare,"Results of linear regression models examining the associations among Big Five personality traits, COVID-19-related concerns, and nicotine dependence (HONC scores).",https://plos.figshare.com/articles/dataset/Results_of_linear_regression_models_examining_the_associations_among_Big_Five_personality_traits_COVID-19-related_concerns_and_nicotine_dependence_HONC_scores_/29495415,10.1371/journal.pone.0316301.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0316301.t003,figshare,"The correlation coefficients (r) and significance levels (p) between Big Five Personalities and HONC scores under three conditions: for all nicotine users (n = 269), high-stress, and low-stress groups. The stress groups are determined based on PSS scores compared to the average PSS scores before and during COVID-19.",https://plos.figshare.com/articles/dataset/The_correlation_coefficients_r_and_significance_levels_p_between_Big_Five_Personalities_and_HONC_scores_under_three_conditions_for_all_nicotine_users_n_269_high-stress_and_low-stress_groups_The_stress_groups_are_determined_based_on_PSS_scor/29495412,10.1371/journal.pone.0316301.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0316301.t002,figshare,"Comparison of personality traits between nicotine users and non-users, and nicotine dependence (HONC) and perceived stress levels (PSS) among nicotine users before and during the COVID-19 pandemic.",https://plos.figshare.com/articles/dataset/Comparison_of_personality_traits_between_nicotine_users_and_non-users_and_nicotine_dependence_HONC_and_perceived_stress_levels_PSS_among_nicotine_users_before_and_during_the_COVID-19_pandemic_/29495409,10.1371/journal.pone.0316301.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pcbi.1013226.t001,figshare,Overview of different cognitive models.,https://plos.figshare.com/articles/dataset/Overview_of_different_cognitive_models_/29464239,10.1371/journal.pcbi.1013226.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pmen.0000186.t017,figshare,Mediation Analysis Summary: The Role of Perceived Social Support (PSS) and Life Satisfaction in the Relationship Between Selection Optimization Compensation (SOC) and PTSD.,https://plos.figshare.com/articles/dataset/Mediation_Analysis_Summary_The_Role_of_Perceived_Social_Support_PSS_and_Life_Satisfaction_in_the_Relationship_Between_Selection_Optimization_Compensation_SOC_and_PTSD_/29394774,10.1371/journal.pmen.0000186.t017,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 17.xls,,
10.1371/journal.pmen.0000186.t014,figshare," Multiple regression analysis predicting PTSD from SOC, Perceived Social Support (PSS), Life Satisfaction (LF), Age, and the interaction of SOC and age.",https://plos.figshare.com/articles/dataset/Multiple_regression_analysis_predicting_PTSD_from_SOC_Perceived_Social_Support_PSS_Life_Satisfaction_LF_Age_and_the_interaction_of_SOC_and_age_/29394765,10.1371/journal.pmen.0000186.t014,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 14.xls,,
10.1371/journal.pmen.0000186.t013,figshare,Influence of Perceived Social Support (PSS) on Posttraumatic Stress Disorder (PTSD).,https://plos.figshare.com/articles/dataset/Influence_of_Perceived_Social_Support_PSS_on_Posttraumatic_Stress_Disorder_PTSD_/29394762,10.1371/journal.pmen.0000186.t013,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 13.xls,,
10.1371/journal.pmen.0000186.t012,figshare, Influence of Perceived Social Support (PSS) on Posttraumatic Stress Disorder (PTSD).,https://plos.figshare.com/articles/dataset/Influence_of_Perceived_Social_Support_PSS_on_Posttraumatic_Stress_Disorder_PTSD_/29394759,10.1371/journal.pmen.0000186.t012,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 12.xls,,
10.1371/journal.pmen.0000186.t001,figshare,"Descriptive statistics for SOC, PTSD, PSS, and LS by age group.",https://plos.figshare.com/articles/dataset/Descriptive_statistics_for_SOC_PTSD_PSS_and_LS_by_age_group_/29394726,10.1371/journal.pmen.0000186.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pone.0326432.t005,figshare,"Regression Analysis for Anxiety, Depression, and Perceived Stress.",https://plos.figshare.com/articles/dataset/Regression_Analysis_for_Anxiety_Depression_and_Perceived_Stress_/29385578,10.1371/journal.pone.0326432.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0326432.t004,figshare,Regression Analysis Results for Self-Esteem and Resilience.,https://plos.figshare.com/articles/dataset/Regression_Analysis_Results_for_Self-Esteem_and_Resilience_/29385575,10.1371/journal.pone.0326432.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0326269.t004,figshare,"Regression analysis for perceived stress explained by nutrition literacy, healthy eating behavior, and physical activity among participants.",https://plos.figshare.com/articles/dataset/Regression_analysis_for_perceived_stress_explained_by_nutrition_literacy_healthy_eating_behavior_and_physical_activity_among_participants_/29384022,10.1371/journal.pone.0326269.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0326269.t003,figshare,"Relationship of perceived stress scores with nutrition literacy, healthy eating behavior, physical activity among participants.",https://plos.figshare.com/articles/dataset/Relationship_of_perceived_stress_scores_with_nutrition_literacy_healthy_eating_behavior_physical_activity_among_participants_/29384019,10.1371/journal.pone.0326269.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0326269.t002,figshare,Measurement items for the perceived stress scale among participants.,https://plos.figshare.com/articles/dataset/Measurement_items_for_the_perceived_stress_scale_among_participants_/29384016,10.1371/journal.pone.0326269.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0323096.t007,figshare,Example texts for MBTI dimensions.,https://plos.figshare.com/articles/dataset/Example_texts_for_MBTI_dimensions_/29357401,10.1371/journal.pone.0323096.t007,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 7.xls,,
10.1371/journal.pone.0323096.t006,figshare,Example texts for Big Five traits.,https://plos.figshare.com/articles/dataset/Example_texts_for_Big_Five_traits_/29357398,10.1371/journal.pone.0323096.t006,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 6.xls,,
10.1371/journal.pone.0323096.t005,figshare,Accuracies and AUCs for the MBTI with masked and original types.,https://plos.figshare.com/articles/dataset/Accuracies_and_AUCs_for_the_MBTI_with_masked_and_original_types_/29357395,10.1371/journal.pone.0323096.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0323096.t004,figshare,Accuracies and AUCs for the Big Five.,https://plos.figshare.com/articles/dataset/Accuracies_and_AUCs_for_the_Big_Five_/29357392,10.1371/journal.pone.0323096.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0323096.t003,figshare,Z-scores when calculating Log-Odds ratio with informative Dirichlet Prior for the MBTI—masked dataset.,https://plos.figshare.com/articles/dataset/Z-scores_when_calculating_Log-Odds_ratio_with_informative_Dirichlet_Prior_for_the_MBTI_masked_dataset_/29357389,10.1371/journal.pone.0323096.t003,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 3.xls,,
10.1371/journal.pone.0323096.t002,figshare,Z-scores when calculating Log-Odds ratio with informative Dirichlet Prior for the MBTI—full dataset.,https://plos.figshare.com/articles/dataset/Z-scores_when_calculating_Log-Odds_ratio_with_informative_Dirichlet_Prior_for_the_MBTI_full_dataset_/29357386,10.1371/journal.pone.0323096.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0324952.t005,figshare,"The level of self efficacy, anxiety, and depression on psychological resilience.",https://plos.figshare.com/articles/dataset/The_level_of_self_efficacy_anxiety_and_depression_on_psychological_resilience_/29343356,10.1371/journal.pone.0324952.t005,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 5.xls,,
10.1371/journal.pone.0324952.t004,figshare,"Correlation analysis of self-efficacy, anxiety, depression and psychological resilience (<i>r</i> value).",https://plos.figshare.com/articles/dataset/Correlation_analysis_of_self-efficacy_anxiety_depression_and_psychological_resilience_i_r_i_value_/29343353,10.1371/journal.pone.0324952.t004,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 4.xls,,
10.1371/journal.pone.0325595.t001,figshare,Subjects’ characteristics by their depression status according to the nine-item Center for Epidemiological Studies Depression Scale (CES-D) among elder population in China.,https://plos.figshare.com/articles/dataset/Subjects_characteristics_by_their_depression_status_according_to_the_nine-item_Center_for_Epidemiological_Studies_Depression_Scale_CES-D_among_elder_population_in_China_/29258296,10.1371/journal.pone.0325595.t001,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 1.xls,,
10.1371/journal.pdig.0000848.t002,figshare,"Internal Reliability of the BDI-II by dataset splitting. Mean, Standard Deviation, Cronbach’s , and Item-Total correlation for train (80) and test (20 users) are shown.",https://plos.figshare.com/articles/dataset/Internal_Reliability_of_the_BDI-II_by_dataset_splitting_Mean_Standard_Deviation_Cronbach_s_and_Item-Total_correlation_for_train_80_and_test_20_users_are_shown_/29248085,10.1371/journal.pdig.0000848.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
10.1371/journal.pone.0324610.t002,figshare,Measurement invariance of the Body Vigilance Scale across sex.,https://plos.figshare.com/articles/dataset/Measurement_invariance_of_the_Body_Vigilance_Scale_across_sex_/29215901,10.1371/journal.pone.0324610.t002,download_failed,Missing optional dependency 'xlrd'. Install xlrd >= 2.0.1 for xls Excel support Use pip or conda to install xlrd.,,,,,Table 2.xls,,
